id,countingBall,nonCountingBall,score,bowlerId,facingBatsmanId,boundary,overHistoryId
632,1,1,.,2861,5565,FALSE,84769
633,2,2,W,2861,5565,FALSE,84769
634,3,3,.,2861,3075,FALSE,84769
635,4,4,.,2861,3075,FALSE,84769
636,5,5,.,2861,3075,FALSE,84769
637,6,6,.,2861,3075,FALSE,84769
638,1,1,1,1401,5410,FALSE,84770
639,2,2,.,1401,3075,FALSE,84770
640,3,3,.,1401,3075,FALSE,84770
641,4,4,4,1401,3075,TRUE,84770
642,5,5,.,1401,3075,FALSE,84770
643,6,6,2,1401,3075,FALSE,84770
644,1,1,.,2861,5410,FALSE,84771
645,2,2,4,2861,5410,TRUE,84771
646,3,3,.,2861,5410,FALSE,84771
647,4,4,.,2861,5410,FALSE,84771
648,5,5,1,2861,5410,FALSE,84771
649,6,6,2,2861,3075,FALSE,84771
650,1,1,.,1401,5410,FALSE,84772
651,2,2,.,1401,5410,FALSE,84772
652,3,3,.,1401,5410,FALSE,84772
653,4,4,.,1401,5410,FALSE,84772
654,5,5,1,1401,5410,FALSE,84772
655,6,6,4,1401,3075,TRUE,84772
656,1,1,1Wd,13546,5410,FALSE,84773
657,1,2,6,13546,5410,TRUE,84773
658,2,3,.,13546,5410,FALSE,84773
659,3,4,1Wd,13546,5410,FALSE,84773
660,3,5,.,13546,5410,FALSE,84773
661,4,6,1Wd,13546,5410,FALSE,84773
662,4,7,.,13546,5410,FALSE,84773
663,5,8,1,13546,5410,FALSE,84773
664,6,9,4,13546,3075,TRUE,84773
665,1,1,.,1401,5410,FALSE,84774
666,2,2,2,1401,5410,FALSE,84774
667,3,3,.,1401,5410,FALSE,84774
668,4,4,.,1401,5410,FALSE,84774
669,5,5,.,1401,5410,FALSE,84774
670,6,6,.,1401,5410,FALSE,84774
671,1,1,.,13546,3075,FALSE,84775
672,2,2,2Nb,13546,3075,FALSE,84775
673,2,3,.,13546,5410,FALSE,84775
674,3,4,1,13546,5410,FALSE,84775
675,4,5,.,13546,3075,FALSE,84775
676,5,6,1Lb,13546,3075,FALSE,84775
677,6,7,1,13546,5410,FALSE,84775
678,1,1,.,1180,5410,FALSE,84776
679,2,2,.,1180,5410,FALSE,84776
680,3,3,.,1180,5410,FALSE,84776
681,4,4,.,1180,5410,FALSE,84776
682,5,5,1,1180,5410,FALSE,84776
683,6,6,1,1180,3075,FALSE,84776
684,1,1,1,13546,3075,FALSE,84777
685,2,2,1,13546,5410,FALSE,84777
686,3,3,.,13546,3075,FALSE,84777
687,4,4,3,13546,3075,FALSE,84777
688,5,5,1,13546,5410,FALSE,84777
689,6,6,.,13546,3075,FALSE,84777
690,1,1,.,1180,5410,FALSE,84778
691,2,2,3,1180,5410,FALSE,84778
692,3,3,.,1180,3075,FALSE,84778
693,4,4,1,1180,3075,FALSE,84778
694,5,5,1,1180,5410,FALSE,84778
695,6,6,1,1180,3075,FALSE,84778
696,1,1,.,1795,3075,FALSE,84779
697,2,2,.,1795,3075,FALSE,84779
698,3,3,.,1795,3075,FALSE,84779
699,4,4,.,1795,3075,FALSE,84779
700,5,5,4,1795,3075,TRUE,84779
701,6,6,1,1795,3075,FALSE,84779
702,1,1,.,1180,3075,FALSE,84780
703,2,2,1,1180,3075,FALSE,84780
704,3,3,.,1180,5410,FALSE,84780
705,4,4,1,1180,5410,FALSE,84780
706,5,5,.,1180,3075,FALSE,84780
707,6,6,.,1180,3075,FALSE,84780
708,1,1,1,1795,5410,FALSE,84781
709,2,2,1,1795,3075,FALSE,84781
710,3,3,1,1795,5410,FALSE,84781
711,4,4,.,1795,3075,FALSE,84781
712,5,5,.,1795,3075,FALSE,84781
713,6,6,.,1795,3075,FALSE,84781
714,1,1,.,1180,5410,FALSE,84782
715,2,2,4,1180,5410,TRUE,84782
716,3,3,.,1180,5410,FALSE,84782
717,4,4,1,1180,5410,FALSE,84782
718,5,5,.,1180,3075,FALSE,84782
719,6,6,.,1180,3075,FALSE,84782
720,1,1,4,1795,5410,TRUE,84783
721,2,2,.,1795,5410,FALSE,84783
722,3,3,4,1795,5410,TRUE,84783
723,4,4,1,1795,5410,FALSE,84783
724,5,5,4,1795,3075,TRUE,84783
725,6,6,.,1795,3075,FALSE,84783
726,1,1,1,1180,5410,FALSE,84784
727,2,2,1,1180,3075,FALSE,84784
728,3,3,.,1180,5410,FALSE,84784
729,4,4,.,1180,5410,FALSE,84784
730,5,5,1,1180,5410,FALSE,84784
731,6,6,1,1180,3075,FALSE,84784
732,2,2,1,173,5410,FALSE,84785
733,3,3,2,173,3075,FALSE,84785
734,4,4,1,173,3075,FALSE,84785
735,5,5,.,173,5410,FALSE,84785
736,6,6,.,173,5410,FALSE,84785
737,1,1,4,1180,3075,TRUE,84786
738,2,2,1,1180,3075,FALSE,84786
739,3,3,1,1180,5410,FALSE,84786
740,4,4,1,1180,3075,FALSE,84786
741,5,5,.,1180,5410,FALSE,84786
742,6,6,.,1180,5410,FALSE,84786
743,1,1,1,2861,3075,FALSE,84787
744,2,2,.,2861,5410,FALSE,84787
745,3,3,.,2861,5410,FALSE,84787
746,4,4,.,2861,5410,FALSE,84787
747,5,5,1,2861,5410,FALSE,84787
748,6,6,.,2861,3075,FALSE,84787
749,1,1,1,173,5410,FALSE,84788
750,2,2,.,173,3075,FALSE,84788
751,3,3,2,173,3075,FALSE,84788
752,4,4,4,173,3075,TRUE,84788
753,5,5,1,173,3075,FALSE,84788
754,6,6,1,173,5410,FALSE,84788
755,1,1,1,2861,5410,FALSE,84789
756,2,2,.,2861,3075,FALSE,84789
757,3,3,.,2861,3075,FALSE,84789
758,4,4,.,2861,3075,FALSE,84789
759,5,5,1,2861,3075,FALSE,84789
760,6,6,4,2861,5410,TRUE,84789
761,1,1,1,173,3075,FALSE,84790
762,2,2,.,173,5410,FALSE,84790
763,3,3,1,173,5410,FALSE,84790
764,4,4,1,173,3075,FALSE,84790
765,5,5,.,173,5410,FALSE,84790
766,6,6,1,173,5410,FALSE,84790
767,1,1,.,13546,5410,FALSE,84791
768,2,2,.,13546,5410,FALSE,84791
769,3,3,W,13546,5410,FALSE,84791
770,4,4,.,13546,3075,FALSE,84791
771,5,5,.,13546,3075,FALSE,84791
772,6,6,1,13546,3075,FALSE,84791
773,1,1,.,4295,3075,FALSE,84792
774,2,2,1,4295,3075,FALSE,84792
775,3,3,.,4295,187,FALSE,84792
776,4,4,.,4295,187,FALSE,84792
777,5,5,.,4295,187,FALSE,84792
778,6,6,.,4295,187,FALSE,84792
779,1,1,.,13546,3075,FALSE,84793
780,2,2,4,13546,3075,TRUE,84793
781,3,3,.,13546,3075,FALSE,84793
782,4,4,6,13546,3075,TRUE,84793
783,5,5,1Lb,13546,3075,FALSE,84793
784,6,6,.,13546,187,FALSE,84793
785,1,1,.,4295,3075,FALSE,84794
786,2,2,1,4295,3075,FALSE,84794
787,3,3,1,4295,187,FALSE,84794
788,4,4,1,4295,3075,FALSE,84794
789,5,5,1,4295,187,FALSE,84794
790,6,6,1,4295,3075,FALSE,84794
791,1,1,.,13546,3075,FALSE,84795
792,2,2,.,13546,3075,FALSE,84795
793,3,3,.,13546,3075,FALSE,84795
794,4,4,.,13546,3075,FALSE,84795
795,5,5,.,13546,3075,FALSE,84795
796,6,6,.,13546,3075,FALSE,84795
797,1,1,.,4295,187,FALSE,84796
798,2,2,.,4295,187,FALSE,84796
799,3,3,1,4295,187,FALSE,84796
800,4,4,1,4295,3075,FALSE,84796
801,5,5,.,4295,187,FALSE,84796
802,6,6,6,4295,187,TRUE,84796
803,1,1,.,13546,3075,FALSE,84797
804,2,2,2,13546,3075,FALSE,84797
805,3,3,1,13546,3075,FALSE,84797
806,4,4,1Wd,13546,187,FALSE,84797
807,4,5,.,13546,187,FALSE,84797
808,5,6,1,13546,187,FALSE,84797
809,6,7,.,13546,3075,FALSE,84797
810,1,1,1,4295,187,FALSE,84798
811,2,2,1,4295,3075,FALSE,84798
812,3,3,.,4295,187,FALSE,84798
813,4,4,1,4295,187,FALSE,84798
814,5,5,.,4295,3075,FALSE,84798
815,6,6,1,4295,3075,FALSE,84798
816,1,1,1,1795,3075,FALSE,84799
817,2,2,W,1795,187,FALSE,84799
818,3,3,.,1795,3075,FALSE,84799
819,4,4,.,1795,3075,FALSE,84799
820,5,5,.,1795,3075,FALSE,84799
821,6,6,4,1795,3075,TRUE,84799
822,1,1,1,173,1889,FALSE,84800
823,2,2,.,173,3075,FALSE,84800
824,3,3,.,173,3075,FALSE,84800
825,4,4,.,173,3075,FALSE,84800
826,5,5,1,173,3075,FALSE,84800
827,6,6,1,173,1889,FALSE,84800
828,1,1,1,1795,1889,FALSE,84801
829,2,2,1,1795,3075,FALSE,84801
830,3,3,.,1795,1889,FALSE,84801
831,4,4,.,1795,1889,FALSE,84801
832,5,5,1,1795,1889,FALSE,84801
833,6,6,1,1795,3075,FALSE,84801
834,1,1,1,173,3075,FALSE,84802
835,2,2,W,173,1889,FALSE,84802
836,3,3,.,173,223,FALSE,84802
837,4,4,.,173,223,FALSE,84802
838,5,5,.,173,223,FALSE,84802
839,6,6,.,173,223,FALSE,84802
840,1,1,.,1795,3075,FALSE,84803
841,2,2,1,1795,3075,FALSE,84803
842,3,3,1,1795,223,FALSE,84803
843,4,4,1,1795,3075,FALSE,84803
844,5,5,2,1795,223,FALSE,84803
845,6,6,1,1795,223,FALSE,84803
846,1,1,.,173,223,FALSE,84804
847,2,2,1,173,223,FALSE,84804
848,3,3,1,173,3075,FALSE,84804
849,4,4,1,173,223,FALSE,84804
850,5,5,1,173,3075,FALSE,84804
851,6,6,1,173,223,FALSE,84804
852,1,1,.,1795,223,FALSE,84805
853,2,2,1,1795,223,FALSE,84805
854,3,3,1,1795,3075,FALSE,84805
855,4,4,1,1795,223,FALSE,84805
856,5,5,.,1795,3075,FALSE,84805
857,6,6,1,1795,3075,FALSE,84805
858,1,1,1,1401,3075,FALSE,84806
859,2,2,1,1401,223,FALSE,84806
860,3,3,W,1401,3075,FALSE,84806
861,4,4,1Wd,1401,1662,FALSE,84806
862,4,5,W,1401,223,FALSE,84806
863,5,6,.,1401,1662,FALSE,84806
864,6,7,.,1401,1662,FALSE,84806
865,1,1,.,13546,1894,FALSE,84807
866,2,2,1,13546,1894,FALSE,84807
867,3,3,.,13546,1662,FALSE,84807
868,4,4,1,13546,1662,FALSE,84807
869,5,5,1,13546,1894,FALSE,84807
870,6,6,1,13546,1662,FALSE,84807
871,1,1,1,1401,1662,FALSE,84808
872,2,2,.,1401,1894,FALSE,84808
873,3,3,.,1401,1894,FALSE,84808
874,4,4,1,1401,1894,FALSE,84808
875,5,5,1,1401,1662,FALSE,84808
876,6,6,.,1401,1894,FALSE,84808
877,1,1,1,13546,1662,FALSE,84809
878,2,2,4,13546,1894,TRUE,84809
879,3,3,1,13546,1894,FALSE,84809
880,4,4,1,13546,1662,FALSE,84809
881,5,5,.,13546,1894,FALSE,84809
882,6,6,1Wd,13546,1894,FALSE,84809
883,6,7,1,13546,1894,FALSE,84809
884,1,1,1,1401,1894,FALSE,84810
885,2,2,6,1401,1662,TRUE,84810
886,3,3,6,1401,1662,TRUE,84810
887,4,4,1,1401,1662,FALSE,84810
888,5,5,4,1401,1894,TRUE,84810
889,6,6,.,1401,1894,FALSE,84810
890,1,1,.,2861,1662,FALSE,84811
891,2,2,6,2861,1662,TRUE,84811
892,3,3,6,2861,1662,TRUE,84811
893,4,4,1,2861,1662,FALSE,84811
894,5,5,4,2861,1894,TRUE,84811
895,6,6,.,2861,1894,FALSE,84811
896,1,1,1Wd,13546,1662,FALSE,84812
897,1,2,6,13546,1662,TRUE,84812
898,2,3,.,13546,1662,FALSE,84812
899,3,4,4,13546,1662,TRUE,84812
900,4,5,6,13546,1662,TRUE,84812
901,5,6,.,13546,1662,FALSE,84812
902,6,7,W,13546,1662,FALSE,84812
903,1,1,.,1894,2781,FALSE,84813
904,2,2,1,1894,2781,FALSE,84813
905,3,3,.,1894,1178,FALSE,84813
906,4,4,1,1894,1178,FALSE,84813
907,5,5,.,1894,2781,FALSE,84813
908,6,6,4,1894,2781,TRUE,84813
909,1,1,1,223,1178,FALSE,84814
910,2,2,.,223,2781,FALSE,84814
911,3,3,.,223,2781,FALSE,84814
912,4,4,4,223,2781,TRUE,84814
913,5,5,.,223,2781,FALSE,84814
914,6,6,.,223,2781,FALSE,84814
915,1,1,4,21107,21114,TRUE,84815
916,2,2,4,21107,21114,TRUE,84815
917,3,3,.,21107,21114,FALSE,84815
918,4,4,.,21107,21114,FALSE,84815
919,5,5,.,21107,21114,FALSE,84815
920,6,6,1Wd,21107,21114,FALSE,84815
921,6,7,.,21107,21114,FALSE,84815
922,1,1,.,2854,2827,FALSE,84816
923,2,2,1,2854,2827,FALSE,84816
924,3,3,.,2854,21114,FALSE,84816
925,4,4,4,2854,21114,TRUE,84816
926,5,5,.,2854,21114,FALSE,84816
927,6,6,.,2854,21114,FALSE,84816
928,1,1,.,21107,2827,FALSE,84817
929,2,2,4,21107,2827,TRUE,84817
930,3,3,.,21107,2827,FALSE,84817
931,4,4,W,21107,2827,FALSE,84817
932,5,5,.,21107,3893,FALSE,84817
933,6,6,.,21107,3893,FALSE,84817
934,1,1,.,2854,21114,FALSE,84818
935,2,2,1,2854,21114,FALSE,84818
936,3,3,1Wd,2854,3893,FALSE,84818
937,3,4,6,2854,3893,TRUE,84818
938,4,5,4,2854,3893,TRUE,84818
939,5,6,.,2854,3893,FALSE,84818
940,6,7,1,2854,3893,FALSE,84818
941,1,1,4,21107,3893,TRUE,84819
942,2,2,.,21107,3893,FALSE,84819
943,3,3,.,21107,3893,FALSE,84819
944,4,4,4,21107,3893,TRUE,84819
945,5,5,2,21107,3893,FALSE,84819
946,6,6,2,21107,3893,FALSE,84819
947,1,1,.,2854,21114,FALSE,84820
948,2,2,.,2854,21114,FALSE,84820
949,3,3,2,2854,21114,FALSE,84820
950,4,4,1,2854,21114,FALSE,84820
951,5,5,4,2854,3893,TRUE,84820
952,6,6,.,2854,3893,FALSE,84820
953,1,1,.,21107,21114,FALSE,84821
954,2,2,1,21107,21114,FALSE,84821
955,3,3,1,21107,3893,FALSE,84821
956,4,4,.,21107,21114,FALSE,84821
957,5,5,.,21107,21114,FALSE,84821
958,6,6,1,21107,21114,FALSE,84821
959,1,1,.,1227,21114,FALSE,84822
960,2,2,.,1227,21114,FALSE,84822
961,3,3,1Wd,1227,21114,FALSE,84822
962,3,4,2,1227,21114,FALSE,84822
963,4,5,1,1227,21114,FALSE,84822
964,5,6,.,1227,3893,FALSE,84822
965,6,7,1,1227,3893,FALSE,84822
966,1,1,1Wd,21107,3893,FALSE,84823
967,1,2,2,21107,3893,FALSE,84823
968,2,3,.,21107,3893,FALSE,84823
969,3,4,6,21107,3893,TRUE,84823
970,4,5,6,21107,3893,TRUE,84823
971,5,6,.,21107,3893,FALSE,84823
972,6,7,W,21107,3893,FALSE,84823
973,1,1,.,1227,21114,FALSE,84824
974,2,2,.,1227,21114,FALSE,84824
975,3,3,.,1227,21114,FALSE,84824
976,4,4,.,1227,21114,FALSE,84824
977,5,5,4,1227,21114,TRUE,84824
978,6,6,.,1227,21114,FALSE,84824
979,1,1,1,3002,8539,FALSE,84825
980,2,2,.,3002,21114,FALSE,84825
981,3,3,.,3002,21114,FALSE,84825
982,4,4,.,3002,21114,FALSE,84825
983,5,5,.,3002,21114,FALSE,84825
984,6,6,1,3002,21114,FALSE,84825
985,1,1,2,1227,21114,FALSE,84826
986,2,2,.,1227,21114,FALSE,84826
987,3,3,.,1227,21114,FALSE,84826
988,4,4,.,1227,21114,FALSE,84826
989,5,5,1,1227,21114,FALSE,84826
990,6,6,1Wd,1227,8539,FALSE,84826
991,6,7,4,1227,8539,TRUE,84826
992,1,1,.,3002,21114,FALSE,84827
993,2,2,1,3002,21114,FALSE,84827
994,3,3,.,3002,8539,FALSE,84827
995,4,4,.,3002,8539,FALSE,84827
996,5,5,2,3002,8539,FALSE,84827
997,6,6,.,3002,8539,FALSE,84827
998,1,1,.,1227,21114,FALSE,84828
999,2,2,.,1227,21114,FALSE,84828
1000,3,3,1,1227,21114,FALSE,84828
1001,4,4,.,1227,8539,FALSE,84828
1002,5,5,.,1227,8539,FALSE,84828
1003,6,6,2,1227,8539,FALSE,84828
1004,1,1,1,1225,21114,FALSE,84829
1005,2,2,.,1225,8539,FALSE,84829
1006,3,3,2,1225,8539,FALSE,84829
1007,4,4,.,1225,8539,FALSE,84829
1008,5,5,.,1225,8539,FALSE,84829
1009,6,6,1,1225,8539,FALSE,84829
1010,1,1,.,1227,8539,FALSE,84830
1011,2,2,.,1227,8539,FALSE,84830
1012,3,3,.,1227,8539,FALSE,84830
1013,4,4,.,1227,8539,FALSE,84830
1014,5,5,.,1227,8539,FALSE,84830
1015,6,6,6,1227,8539,TRUE,84830
1016,1,1,1,1225,21114,FALSE,84831
1017,2,2,.,1225,8539,FALSE,84831
1018,3,3,.,1225,8539,FALSE,84831
1019,4,4,.,1225,8539,FALSE,84831
1020,5,5,.,1225,8539,FALSE,84831
1021,6,6,.,1225,8539,FALSE,84831
1022,1,1,.,3002,21114,FALSE,84832
1023,2,2,1,3002,21114,FALSE,84832
1024,3,3,2,3002,8539,FALSE,84832
1025,4,4,1,3002,8539,FALSE,84832
1026,5,5,.,3002,21114,FALSE,84832
1027,6,6,.,3002,21114,FALSE,84832
1028,1,1,1,1225,8539,FALSE,84833
1029,2,2,.,1225,21114,FALSE,84833
1030,3,3,.,1225,21114,FALSE,84833
1031,4,4,.,1225,21114,FALSE,84833
1032,5,5,.,1225,21114,FALSE,84833
1033,6,6,1,1225,21114,FALSE,84833
1034,1,1,2,3002,21114,FALSE,84834
1035,2,2,.,3002,21114,FALSE,84834
1036,3,3,.,3002,21114,FALSE,84834
1037,4,4,.,3002,21114,FALSE,84834
1038,5,5,1,3002,21114,FALSE,84834
1039,6,6,2,3002,8539,FALSE,84834
1040,1,1,1Lb,1225,21114,FALSE,84835
1041,2,2,.,1225,8539,FALSE,84835
1042,3,3,1,1225,8539,FALSE,84835
1043,4,4,1,1225,21114,FALSE,84835
1044,5,5,.,1225,8539,FALSE,84835
1045,6,6,1,1225,8539,FALSE,84835
1046,1,1,.,17106,8539,FALSE,84836
1047,2,2,1,17106,8539,FALSE,84836
1048,3,3,.,17106,21114,FALSE,84836
1049,4,4,1,17106,21114,FALSE,84836
1050,5,5,2,17106,8539,FALSE,84836
1051,6,6,.,17106,8539,FALSE,84836
1052,1,1,1,4554,21114,FALSE,84837
1053,2,2,.,4554,8539,FALSE,84837
1054,3,3,1,4554,8539,FALSE,84837
1055,4,4,6,4554,21114,TRUE,84837
1056,5,5,1,4554,21114,FALSE,84837
1057,6,6,.,4554,8539,FALSE,84837
1058,1,1,1,17106,21114,FALSE,84838
1059,2,2,.,17106,8539,FALSE,84838
1060,3,3,.,17106,8539,FALSE,84838
1061,4,4,1,17106,8539,FALSE,84838
1062,5,5,1,17106,21114,FALSE,84838
1063,6,6,2,17106,8539,FALSE,84838
1064,1,1,1,4554,21114,FALSE,84839
1065,2,2,1,4554,8539,FALSE,84839
1066,3,3,1,4554,21114,FALSE,84839
1067,4,4,.,4554,8539,FALSE,84839
1068,5,5,.,4554,8539,FALSE,84839
1069,6,6,2,4554,8539,FALSE,84839
1070,1,1,W,17106,21114,FALSE,84840
1071,2,2,1,17106,2831,FALSE,84840
1072,3,3,.,17106,8539,FALSE,84840
1073,4,4,.,17106,8539,FALSE,84840
1074,5,5,1,17106,8539,FALSE,84840
1075,6,6,.,17106,2831,FALSE,84840
1076,1,1,1,4554,8539,FALSE,84841
1077,2,2,.,4554,2831,FALSE,84841
1078,3,3,1,4554,2831,FALSE,84841
1079,4,4,1,4554,8539,FALSE,84841
1080,5,5,.,4554,2831,FALSE,84841
1081,6,6,.,4554,2831,FALSE,84841
1082,1,1,1,17106,8539,FALSE,84842
1083,2,2,1,17106,2831,FALSE,84842
1084,3,3,.,17106,8539,FALSE,84842
1085,4,4,1,17106,8539,FALSE,84842
1086,5,5,.,17106,2831,FALSE,84842
1087,6,6,1,17106,2831,FALSE,84842
1088,1,1,.,1225,2831,FALSE,84843
1089,2,2,.,1225,2831,FALSE,84843
1090,3,3,.,1225,2831,FALSE,84843
1091,4,4,.,1225,2831,FALSE,84843
1092,5,5,.,1225,2831,FALSE,84843
1093,6,6,.,1225,2831,FALSE,84843
1094,1,1,1,17106,8539,FALSE,84844
1095,2,2,2,17106,2831,FALSE,84844
1096,3,3,.,17106,2831,FALSE,84844
1097,4,4,4,17106,2831,TRUE,84844
1098,5,5,2,17106,2831,FALSE,84844
1099,6,6,.,17106,2831,FALSE,84844
1100,1,1,1,1225,8539,FALSE,84845
1101,2,2,.,1225,2831,FALSE,84845
1102,3,3,4,1225,2831,TRUE,84845
1103,4,4,.,1225,2831,FALSE,84845
1104,5,5,.,1225,2831,FALSE,84845
1105,6,6,.,1225,2831,FALSE,84845
1106,1,1,.,21107,8539,FALSE,84846
1107,2,2,.,21107,8539,FALSE,84846
1108,3,3,1,21107,8539,FALSE,84846
1109,4,4,.,21107,2831,FALSE,84846
1110,5,5,1,21107,2831,FALSE,84846
1111,6,6,4,21107,8539,TRUE,84846
1112,1,1,4,1225,2831,TRUE,84847
1113,2,2,1,1225,2831,FALSE,84847
1114,3,3,4,1225,8539,TRUE,84847
1115,4,4,1,1225,8539,FALSE,84847
1116,5,5,2,1225,2831,FALSE,84847
1117,6,6,.,1225,2831,FALSE,84847
1118,1,1,1,21107,8539,FALSE,84848
1119,2,2,.,21107,2831,FALSE,84848
1120,3,3,W,21107,2831,FALSE,84848
1121,4,4,6,21107,2837,TRUE,84848
1122,5,5,.,21107,2837,FALSE,84848
1123,6,6,.,21107,2837,FALSE,84848
1124,1,1,1,2854,8539,FALSE,84849
1125,2,2,.,2854,2837,FALSE,84849
1126,3,3,1,2854,2837,FALSE,84849
1127,4,4,.,2854,8539,FALSE,84849
1128,5,5,1,2854,8539,FALSE,84849
1129,6,6,1,2854,2837,FALSE,84849
1130,1,1,.,17106,2837,FALSE,84850
1131,2,2,4,17106,2837,TRUE,84850
1132,3,3,1,17106,2837,FALSE,84850
1133,4,4,.,17106,8539,FALSE,84850
1134,5,5,.,17106,8539,FALSE,84850
1135,6,6,1,17106,8539,FALSE,84850
1136,1,1,1,2854,8539,FALSE,84851
1137,2,2,4,2854,2837,TRUE,84851
1138,3,3,.,2854,2837,FALSE,84851
1139,4,4,1Wd,2854,2837,FALSE,84851
1140,4,5,.,2854,2837,FALSE,84851
1141,5,6,1,2854,2837,FALSE,84851
1142,6,7,2,2854,8539,FALSE,84851
1143,1,1,.,17106,2837,FALSE,84852
1144,2,2,4,17106,2837,TRUE,84852
1145,3,3,.,17106,2837,FALSE,84852
1146,4,4,.,17106,2837,FALSE,84852
1147,5,5,.,17106,2837,FALSE,84852
1148,6,6,1,17106,2837,FALSE,84852
1149,1,1,1,2854,2837,FALSE,84853
1150,2,2,1,2854,8539,FALSE,84853
1151,3,3,.,2854,2837,FALSE,84853
1152,4,4,.,2854,2837,FALSE,84853
1153,5,5,.,2854,2837,FALSE,84853
1154,6,6,.,2854,2837,FALSE,84853
1155,1,1,.,1227,8539,FALSE,84854
1156,2,2,1,1227,8539,FALSE,84854
1157,3,3,W,1227,2837,FALSE,84854
1158,4,4,.,1227,22096,FALSE,84854
1159,5,5,.,1227,22096,FALSE,84854
1160,6,6,1,1227,22096,FALSE,84854
1161,1,1,1,2854,22096,FALSE,84855
1162,2,2,1,2854,8539,FALSE,84855
1163,3,3,2,2854,22096,FALSE,84855
1164,4,4,1,2854,22096,FALSE,84855
1165,5,5,.,2854,8539,FALSE,84855
1166,6,6,1,2854,8539,FALSE,84855
1167,1,1,.,1227,8539,FALSE,84856
1168,2,2,1,1227,8539,FALSE,84856
1169,3,3,1,1227,22096,FALSE,84856
1170,4,4,1,1227,8539,FALSE,84856
1171,5,5,1,1227,22096,FALSE,84856
1172,6,6,2,1227,8539,FALSE,84856
1173,1,1,.,2854,22096,FALSE,84857
1174,2,2,1,2854,22096,FALSE,84857
1175,3,3,2,2854,8539,FALSE,84857
1176,4,4,6,2854,8539,TRUE,84857
1177,5,5,2,2854,8539,FALSE,84857
1178,6,6,.,2854,8539,FALSE,84857
1179,1,1,.,1227,22096,FALSE,84858
1180,2,2,1,1227,22096,FALSE,84858
1181,3,3,1,1227,8539,FALSE,84858
1182,4,4,1,1227,22096,FALSE,84858
1183,5,5,2,1227,8539,FALSE,84858
1184,6,6,1,1227,8539,FALSE,84858
1185,1,1,.,21107,8539,FALSE,84859
1186,2,2,1,21107,8539,FALSE,84859
1187,3,3,1Wd,21107,22096,FALSE,84859
1188,3,4,1,21107,22096,FALSE,84859
1189,4,5,W,21107,8539,FALSE,84859
1190,5,6,1,21107,13777,FALSE,84859
1191,6,7,.,21107,22096,FALSE,84859
1192,1,1,1,1227,13777,FALSE,84860
1193,2,2,.,1227,22096,FALSE,84860
1194,3,3,.,1227,22096,FALSE,84860
1195,4,4,.,1227,22096,FALSE,84860
1196,5,5,1,1227,22096,FALSE,84860
1197,6,6,1,1227,13777,FALSE,84860
1198,1,1,.,21107,13777,FALSE,84861
1199,2,2,1,21107,13777,FALSE,84861
1200,3,3,1,21107,22096,FALSE,84861
1201,4,4,1Wd,21107,13777,FALSE,84861
1202,4,5,1,21107,13777,FALSE,84861
1203,5,6,6,21107,22096,TRUE,84861
1204,6,7,2,21107,22096,FALSE,84861
1205,1,1,1,1227,13777,FALSE,84862
1206,2,2,2,1227,22096,FALSE,84862
1207,3,3,1,1227,22096,FALSE,84862
1208,4,4,2,1227,13777,FALSE,84862
1209,5,5,1,1227,13777,FALSE,84862
1210,6,6,W,1227,22096,FALSE,84862
1211,1,1,W,21107,13777,FALSE,84863
1212,2,2,1,21107,22036,FALSE,84863
1213,3,3,1,21107,2828,FALSE,84863
1214,4,4,.,21107,22036,FALSE,84863
1215,5,5,1Wd,21107,22036,FALSE,84863
1216,5,6,1,21107,22036,FALSE,84863
1217,6,7,.,21107,2828,FALSE,84863
1218,1,1,4,2854,22036,TRUE,84864
1219,2,2,1,2854,22036,FALSE,84864
1220,3,3,1,2854,2828,FALSE,84864
1221,4,4,4,2854,22036,TRUE,84864
1222,5,5,W,2854,22036,FALSE,84864
1223,6,6,4,2854,2828,TRUE,84864
1224,1,1,4,5591,1220,TRUE,84865
1225,2,2,.,5591,1220,FALSE,84865
1226,3,3,.,5591,1220,FALSE,84865
1227,4,4,.,5591,1220,FALSE,84865
1228,5,5,.,5591,1220,FALSE,84865
1229,6,6,.,5591,1220,FALSE,84865
1230,1,1,1,2831,1601,FALSE,84866
1231,2,2,.,2831,1220,FALSE,84866
1232,3,3,.,2831,1220,FALSE,84866
1233,4,4,W,2831,1220,FALSE,84866
1234,5,5,.,2831,3002,FALSE,84866
1235,6,6,4,2831,3002,TRUE,84866
1236,1,1,.,5591,1601,FALSE,84867
1237,2,2,4,5591,1601,TRUE,84867
1238,3,3,1,5591,1601,FALSE,84867
1239,4,4,1Wd,5591,3002,FALSE,84867
1240,4,5,.,5591,3002,FALSE,84867
1241,5,6,1,5591,3002,FALSE,84867
1242,6,7,1,5591,1601,FALSE,84867
1243,1,1,4,2831,1601,TRUE,84868
1244,2,2,.,2831,1601,FALSE,84868
1245,3,3,.,2831,1601,FALSE,84868
1246,4,4,.,2831,1601,FALSE,84868
1247,5,5,.,2831,1601,FALSE,84868
1248,6,6,2,2831,1601,FALSE,84868
1249,1,1,.,5591,3002,FALSE,84869
1250,2,2,.,5591,3002,FALSE,84869
1251,3,3,1Wd,5591,3002,FALSE,84869
1252,3,4,1,5591,3002,FALSE,84869
1253,4,5,.,5591,1601,FALSE,84869
1254,5,6,1Wd,5591,1601,FALSE,84869
